
======================================================================
  Ensun.io FULL Scraper — FirmsLedger
======================================================================
  Slugs to process  : 8,535
  Already done      : 0 (skipped)
  Companies / cat   : 10
  Concurrency       : 3 parallel browsers
  Est. time         : ~189 minutes
======================================================================

  [    1/8535]   0.0%  –  chemicals-petrochemicals                  0 companies  (site: ?)
  [ 4593/8535]  53.8%  –  photo-memory                              0 companies  (site: ?)
  [ 4594/8535]  53.8%  –  photo-albums                              0 companies  (site: ?)
  [ 4595/8535]  53.8%  –  picture-frames-consumer                   0 companies  (site: ?)
  [ 4596/8535]  53.8%  ✓  scrapbooking                              10 companies  (site: 100)
  [ 4597/8535]  53.9%  –  photo-printing                            0 companies  (site: ?)
  [ 4598/8535]  53.9%  –  gifting                                   0 companies  (site: ?)
  [ 4599/8535]  53.9%  –  memory-boxes                              0 companies  (site: ?)
  [ 4600/8535]  53.9%  –  gift-baskets                              0 companies  (site: ?)
  [ 4601/8535]  53.9%  –  hampers                                   0 companies  (site: ?)
  [ 4602/8535]  53.9%  –  corporate-gifting-consumer                0 companies  (site: ?)
  [ 4603/8535]  53.9%  –  experience-gifts                          0 companies  (site: ?)
  [ 4604/8535]  53.9%  –  flowers-gifts                             0 companies  (site: ?)
  [ 4605/8535]  54.0%  –  personalized-gifts                        0 companies  (site: ?)
  [ 4606/8535]  54.0%  –  usaid                                     0 companies  (site: ?)
  [ 4607/8535]  54.0%  –  un-agencies                               0 companies  (site: ?)
  [ 4608/8535]  54.0%  –  world-bank-projects                       0 companies  (site: ?)
  [ 4609/8535]  54.0%  –  international-development                 0 companies  (site: ?)
  [ 4610/8535]  54.0%  –  education-ngo                             0 companies  (site: ?)
  [ 4611/8535]  54.0%  –  oda                                       0 companies  (site: ?)
  [ 4612/8535]  54.0%  –  development-finance                       0 companies  (site: ?)
  [ 4613/8535]  54.0%  –  literacy-programs                         0 companies  (site: ?)
  [ 4614/8535]  54.1%  –  schools-for-underprivileged               0 companies  (site: ?)
  [ 4615/8535]  54.1%  –  scholarship-programs                      0 companies  (site: ?)
  [ 4616/8535]  54.1%  –  girls-education                           0 companies  (site: ?)
  [ 4617/8535]  54.1%  –  healthcare-ngo                            0 companies  (site: ?)
  [ 4618/8535]  54.1%  ✓  adult-education                           10 companies  (site: 100)
  [ 4619/8535]  54.1%  –  community-health                          0 companies  (site: ?)
  [ 4620/8535]  54.1%  –  mobile-health-clinics                     0 companies  (site: ?)
  [ 4621/8535]  54.1%  –  vaccination-programs                      0 companies  (site: ?)
  [ 4622/8535]  54.2%  –  maternal-health                           0 companies  (site: ?)
  [ 4623/8535]  54.2%  –  nutrition-programs                        0 companies  (site: ?)
  [ 4624/8535]  54.2%  –  environmental-ngo                         0 companies  (site: ?)
  [ 4625/8535]  54.2%  –  climate-action                            0 companies  (site: ?)
  [ 4626/8535]  54.2%  –  conservation                              0 companies  (site: ?)
  [ 4627/8535]  54.2%  –  wildlife-protection                       0 companies  (site: ?)
  [ 4628/8535]  54.2%  –  reforestation-ngo                         0 companies  (site: ?)
  [ 4629/8535]  54.2%  –  ocean-conservation                        0 companies  (site: ?)
  [ 4630/8535]  54.2%  –  humanitarian-aid                          0 companies  (site: ?)
  [ 4631/8535]  54.3%  ✓  disaster-relief                           10 companies  (site: 100)
  [ 4632/8535]  54.3%  –  emergency-response                        0 companies  (site: ?)
  [ 4633/8535]  54.3%  –  refugee-assistance                        0 companies  (site: ?)
  [ 4634/8535]  54.3%  –  food-aid                                  0 companies  (site: ?)
  [ 4635/8535]  54.3%  –  shelter-programs                          0 companies  (site: ?)
  [ 4636/8535]  54.3%  –  women-empowerment                         0 companies  (site: ?)
  [ 4637/8535]  54.3%  –  gender-equality                           0 companies  (site: ?)
  [ 4638/8535]  54.3%  –  microfinance-women                        0 companies  (site: ?)
  [ 4639/8535]  54.4%  –  violence-against-women                    0 companies  (site: ?)
  [ 4640/8535]  54.4%  –  child-rights                              0 companies  (site: ?)
  [ 4641/8535]  54.4%  –  child-protection                          0 companies  (site: ?)
  [ 4642/8535]  54.4%  –  orphanages                                0 companies  (site: ?)
  [ 4643/8535]  54.4%  –  child-labor-prevention                    0 companies  (site: ?)
  [ 4644/8535]  54.4%  –  child-education-rights                    0 companies  (site: ?)
  [ 4645/8535]  54.4%  –  water-access                              0 companies  (site: ?)
  [ 4646/8535]  54.4%  –  sanitation-access                         0 companies  (site: ?)
  [ 4647/8535]  54.4%  –  hygiene-education                         0 companies  (site: ?)
  [ 4648/8535]  54.5%  –  rural-water-supply                        0 companies  (site: ?)
  [ 4649/8535]  54.5%  –  livelihoods                               0 companies  (site: ?)
  [ 4650/8535]  54.5%  –  skill-development-ngo                     0 companies  (site: ?)
  [ 4651/8535]  54.5%  –  vocational-training-ngo                   0 companies  (site: ?)
  [ 4652/8535]  54.5%  –  entrepreneurship-support                  0 companies  (site: ?)
  [ 4653/8535]  54.5%  –  rural-livelihoods                         0 companies  (site: ?)
  [ 4654/8535]  54.5%  –  food-security                             0 companies  (site: ?)
  [ 4655/8535]  54.5%  –  hunger-relief                             0 companies  (site: ?)
  [ 4656/8535]  54.6%  –  food-banks                                0 companies  (site: ?)
  [ 4657/8535]  54.6%  –  school-feeding-programs                   0 companies  (site: ?)
  [ 4658/8535]  54.6%  –  agricultural-support-ngo                  0 companies  (site: ?)
  [ 4659/8535]  54.6%  –  disability-inclusion                      0 companies  (site: ?)
  [ 4660/8535]  54.6%  –  disability-rights                         0 companies  (site: ?)
  [ 4661/8535]  54.6%  –  assistive-technology-ngo                  0 companies  (site: ?)
  [ 4662/8535]  54.6%  –  inclusive-education-ngo                   0 companies  (site: ?)
  [ 4663/8535]  54.6%  –  employment-disability                     0 companies  (site: ?)
  [ 4664/8535]  54.6%  –  mental-health-ngo                         0 companies  (site: ?)
  [ 4665/8535]  54.7%  –  suicide-prevention                        0 companies  (site: ?)
  [ 4666/8535]  54.7%  –  mental-health-awareness                   0 companies  (site: ?)
  [ 4667/8535]  54.7%  –  community-mental-health                   0 companies  (site: ?)
  [ 4668/8535]  54.7%  –  crisis-helplines                          0 companies  (site: ?)
  [ 4669/8535]  54.7%  –  human-rights                              0 companies  (site: ?)
  [ 4670/8535]  54.7%  –  legal-aid-ngo                             0 companies  (site: ?)
  [ 4671/8535]  54.7%  –  prisoners-rights                          0 companies  (site: ?)
  [ 4672/8535]  54.7%  –  advocacy-organizations                    0 companies  (site: ?)
  [ 4673/8535]  54.8%  –  policy-research-ngo                       0 companies  (site: ?)
  [ 4674/8535]  54.8%  –  youth-development                         0 companies  (site: ?)
  [ 4675/8535]  54.8%  –  youth-leadership                          0 companies  (site: ?)
  [ 4676/8535]  54.8%  –  youth-entrepreneurship                    0 companies  (site: ?)
  [ 4677/8535]  54.8%  –  sports-for-development                    0 companies  (site: ?)
  [ 4678/8535]  54.8%  –  youth-mentoring                           0 companies  (site: ?)
  [ 4679/8535]  54.8%  –  community-development                     0 companies  (site: ?)
  [ 4680/8535]  54.8%  –  rural-development                         0 companies  (site: ?)
  [ 4681/8535]  54.8%  –  urban-development-ngo                     0 companies  (site: ?)
  [ 4682/8535]  54.9%  –  infrastructure-ngo                        0 companies  (site: ?)
  [ 4683/8535]  54.9%  –  community-centers                         0 companies  (site: ?)
  [ 4684/8535]  54.9%  –  shg-programs                              0 companies  (site: ?)
  [ 4685/8535]  54.9%  –  credit-cooperatives                       0 companies  (site: ?)
  [ 4686/8535]  54.9%  –  social-enterprise-finance                 0 companies  (site: ?)
  [ 4687/8535]  54.9%  –  impact-investing-ngo                      0 companies  (site: ?)
  [ 4688/8535]  54.9%  –  csr-programs                              0 companies  (site: ?)
  [ 4689/8535]  54.9%  ✓  corporate-social-responsibility           10 companies  (site: 100)
  [ 4690/8535]  55.0%  –  csr-consulting                            0 companies  (site: ?)
  [ 4691/8535]  55.0%  –  csr-strategy                              0 companies  (site: ?)
  [ 4692/8535]  55.0%  –  social-return-on-investment               0 companies  (site: ?)
  [ 4693/8535]  55.0%  –  social-enterprises                        0 companies  (site: ?)
  [ 4694/8535]  55.0%  –  b-corps                                   0 companies  (site: ?)
  [ 4695/8535]  55.0%  –  hybrid-organizations                      0 companies  (site: ?)
  [ 4696/8535]  55.0%  –  mission-driven-business                   0 companies  (site: ?)
  [ 4697/8535]  55.0%  –  triple-bottom-line                        0 companies  (site: ?)
  [ 4698/8535]  55.0%  –  philanthropy                              0 companies  (site: ?)
  [ 4699/8535]  55.1%  –  family-foundations                        0 companies  (site: ?)
  [ 4700/8535]  55.1%  –  corporate-philanthropy                    0 companies  (site: ?)
  [ 4701/8535]  55.1%  –  grant-making                              0 companies  (site: ?)
  [ 4702/8535]  55.1%  –  donor-advised-funds                       0 companies  (site: ?)
  [ 4703/8535]  55.1%  –  crowdfunding-charity                      0 companies  (site: ?)
  [ 4704/8535]  55.1%  –  shipbuilding                              0 companies  (site: ?)
  [ 4705/8535]  55.1%  –  cargo-ships                               0 companies  (site: ?)
  [ 4706/8535]  55.1%  –  bulk-carriers                             0 companies  (site: ?)
  [ 4707/8535]  55.1%  –  container-ships                           0 companies  (site: ?)
  [ 4708/8535]  55.2%  –  lng-carriers                              0 companies  (site: ?)
  [ 4709/8535]  55.2%  –  roro-ships                                0 companies  (site: ?)
  [ 4710/8535]  55.2%  –  ferries                                   0 companies  (site: ?)
  [ 4711/8535]  55.2%  –  barges                                    0 companies  (site: ?)
  [ 4712/8535]  55.2%  –  offshore-vessels                          0 companies  (site: ?)
  [ 4713/8535]  55.2%  –  ship-repair-drydock                       0 companies  (site: ?)
  [ 4714/8535]  55.2%  –  dry-docking                               0 companies  (site: ?)
  [ 4715/8535]  55.2%  –  ship-conversion                           0 companies  (site: ?)
  [ 4716/8535]  55.3%  –  marine-maintenance                        0 companies  (site: ?)
  [ 4717/8535]  55.3%  –  underwater-hull-cleaning                  0 companies  (site: ?)
  [ 4718/8535]  55.3%  –  blasting-painting                         0 companies  (site: ?)
